customer_id,segment,recency_days,frequency,monetary,cltv,R_score,F_score,M_score,RFM_score,churn_risk,channel,country,crm_action
2166,Champions,605,2,5040,4771.87,3,5,5,355,0,Social,Canada,Referral program + premium card upsell
2167,At-Risk,19,2,350,332.22,5,5,3,553,0,Offline,Australia,Win-back campaign within 7 days
2168,Hibernating,759,1,15,14.22,3,3,1,331,0,Social,USA,Reactivation email series
2169,Champions,422,2,7208,6841.83,4,5,5,455,0,Social,Italy,Referral program + premium card upsell
2170,Hibernating,757,1,350,332.64,3,3,3,333,0,Other,Australia,Reactivation email series
2171,Hibernating,757,1,100,95.04,3,3,2,332,0,Other,Australia,Reactivation email series
2172,Hibernating,757,1,105,99.79,3,3,2,332,0,Offline,USA,Reactivation email series
2173,At-Risk,453,2,2800,2671.2,4,5,5,455,0,Other,Italy,Win-back campaign within 7 days
2174,Hibernating,754,1,70,66.86,3,3,1,331,0,Other,Canada,Reactivation email series
2175,At-Risk,258,2,1560,1493.86,4,5,4,454,0,Offline,Australia,Win-back campaign within 7 days
2176,At-Risk,277,2,3050,2920.68,4,5,5,455,0,Social,Spain,Win-back campaign within 7 days
2177,At-Risk,23,2,1550,1484.28,5,5,4,554,0,Search,Australia,Win-back campaign within 7 days
2178,Promising,659,3,2620,2511.0,3,5,5,355,0,Social,USA,Cross-sell — travel rewards / premium product
2179,Champions,143,3,6500,6229.61,5,5,5,555,0,Social,Japan,Referral program + premium card upsell
2180,Promising,232,3,220,211.72,5,5,2,552,0,Search,USA,Cross-sell — travel rewards / premium product
2181,At-Risk,241,2,325,313.17,4,5,3,453,0,Social,Australia,Win-back campaign within 7 days
2182,Promising,292,3,264,254.71,4,5,3,453,0,Social,Australia,Cross-sell — travel rewards / premium product
2183,Champions,718,2,6100,5885.28,3,5,5,355,0,Search,Australia,Referral program + premium card upsell
2184,Hibernating,746,1,300,289.44,3,3,3,333,0,Social,India,Reactivation email series
2185,Hibernating,745,1,35,33.85,3,3,1,331,0,Search,UK,Reactivation email series
2186,Hibernating,744,1,80,77.38,3,3,1,331,0,Other,India,Reactivation email series
2187,At-Risk,480,2,3800,3684.48,4,5,5,455,0,Other,China,Win-back campaign within 7 days
2188,Hibernating,742,1,16,15.51,3,3,1,331,0,Social,UK,Reactivation email series
2189,At-Risk,35,2,160,155.52,5,5,2,552,0,Offline,Canada,Win-back campaign within 7 days
2190,Hibernating,740,1,2000,1944.0,3,3,4,334,0,Search,India,Reactivation email series
2191,Hibernating,739,1,150,146.16,3,3,2,332,0,Social,China,Reactivation email series
2192,Promising,190,3,332,324.04,5,5,3,553,0,Offline,China,Cross-sell — travel rewards / premium product
2193,Champions,687,2,9500,9279.6,3,5,5,355,0,Social,India,Referral program + premium card upsell
2194,Hibernating,737,1,3000,2930.4,3,3,5,335,0,Search,India,Reactivation email series
2195,Hibernating,737,1,2500,2442.0,3,3,5,335,0,Search,Spain,Reactivation email series
2196,At-Risk,473,2,1675,1640.16,4,5,4,454,0,Social,China,Win-back campaign within 7 days
2197,Promising,9,4,405,397.79,5,5,3,553,0,Offline,Canada,Cross-sell — travel rewards / premium product
2198,At-Risk,128,2,250,246.0,5,5,3,553,0,Social,China,Win-back campaign within 7 days
2199,Hibernating,731,1,50,49.2,3,3,1,331,0,Social,China,Reactivation email series
2200,At-Risk,115,2,175,172.41,5,5,2,552,0,Social,Australia,Win-back campaign within 7 days
